Number,SMILEs,NumAtoms,MW,FSP3,Cm,X1s,Y1s
546,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1ccccc1F,28,422.9090000000001,0.35,403.7294132878433,0.2512954205585489,0.8358229229735264
547,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1ccccc1F,29,424.4440000000001,0.35,426.1741981305162,0.3147695271240138,0.8529960192931794
548,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1ccccc1,27,404.9190000000001,0.35,359.35981594156465,0.43471944720079303,0.6940095818230516
549,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1ccccc1,28,406.45400000000006,0.35,381.8046007842376,0.45118256929793393,0.6882632976995122
550,CCS(=O)CCOC(=O)C[C@H](c1ccc(F)nc1)[C@H](C#N)c1ccc(Cl)c(Cl)c1,29,457.35400000000016,0.35,426.1741981305162,0.244852465801089,0.8457234884977542
551,CCS(=O)CCOC(=O)C[C@@H](c1c(F)ccnc1F)[C@@H](C#N)c1ccc(Cl)c(Cl)c1,30,475.34400000000016,0.35,448.6189829731891,0.295193436425342,0.807737700515108
552,CCS(=O)CCOC(=O)C[C@H](c1ccc(F)nc1)[C@H](C#N)c1ccc(F)c(Cl)c1,29,440.8990000000001,0.35,426.1741981305162,0.34655039454553377,0.8549611663663262
553,CCS(=O)CCOC(=O)C[C@@H](c1c(F)ccnc1F)[C@@H](C#N)c1ccc(F)c(Cl)c1,30,458.8890000000001,0.35,448.6189829731891,0.16059813171096404,0.9176952086106618
554,CCS(=O)CCOC(=O)C[C@H](c1ccc(F)nc1)[C@H](C#N)c1ccc(F)c(Br)c1,29,485.3500000000001,0.35,426.1741981305162,0.2795345622896197,0.8405062396870575
555,COCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,34,496.5420000000004,0.6190476190476191,520.0232807353765,0.3002579969775073,0.7983425039687613
556,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCO2)c1=O,35,511.5970000000004,0.6956521739130435,547.2290495528133,0.1462522689843419,0.9228921125167006
557,CCOCCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,35,510.5690000000004,0.6363636363636364,536.0232807353765,0.17121094367673087,0.8668027810048451
558,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CCC2CO2)c1=O,35,511.5970000000004,0.6956521739130435,547.2290495528133,0.21906253118435776,0.8869197548015413
559,COCCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,34,496.5420000000004,0.6190476190476191,526.0232807353765,0.25179465332179896,0.8089639363597901
560,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CO2)c1=O,34,497.5700000000004,0.6818181818181818,541.2290495528133,0.17090648862778485,0.871555174838757
561,CCOCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,34,496.5420000000004,0.6190476190476191,524.0232807353765,0.23766137485351185,0.8550645936152474
562,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCCCC2)c1=O,37,537.6790000000005,0.7307692307692307,494.0395745427172,0.11795985718436718,0.9597391869524341
563,COCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,33,482.5150000000003,0.6,514.0232807353765,0.13442741830973604,0.9466922311037085
564,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCCC2)c1=O,36,523.6520000000005,0.72,491.0395745427172,0.12904768935815922,0.9536980885847113
565,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CCCCC2)c1=O,37,534.6350000000006,0.68,519.0232807353765,0.14096891322141308,0.9336762929107056
566,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCC2)c1=O,35,509.62500000000045,0.7083333333333334,488.0395745427172,0.30845719685607215,0.8755247617872537
567,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CCCC2)c1=O,36,520.6080000000005,0.6666666666666666,516.0232807353765,0.13506169957419636,0.953649724517548
568,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CC2)c1=O,34,495.5980000000004,0.6956521739130435,485.0395745427172,0.2304902421907039,0.8752614409474844
569,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CCC2)c1=O,35,506.5810000000005,0.6521739130434783,513.0232807353765,0.18577903064083398,0.9413606467340565
570,CCOCCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CC(C)(C)CC2=O)nn(COC)c1=O,38,557.6660000000003,0.72,550.549349547044,0.10667091482342479,0.97562966144688
571,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CC2)c1=O,34,492.5540000000004,0.6363636363636364,510.0232807353765,0.1897940567834201,0.9010458818808477
572,COCCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CC(C)(C)CC2=O)nn(COC)c1=O,37,543.6390000000004,0.7083333333333334,540.549349547044,0.08939438182083799,0.9467818369405705
573,CCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,33,480.5430000000004,0.6190476190476191,503.6834307324919,0.13763642100213835,0.9139503726915681
574,CCOCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CC(C)(C)CC2=O)nn(COC)c1=O,37,543.6390000000004,0.7083333333333334,538.549349547044,0.23994434834519965,0.8232356416563921
575,COCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,32,466.5160000000003,0.6,493.6834307324919,0.3800173919435915,0.8798766900250808
576,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(C)cc(F)c2)=NO1,24,356.41900000000004,0.5,408.043015811739,0.5118738568276264,0.6946786888960201
577,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(CC)c2)=NO1,25,368.43000000000006,0.5294117647058824,402.7227158175082,0.20056625198158887,0.9447081551542594
578,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(CC)c2)=NO1,26,384.47300000000007,0.5555555555555556,424.043015811739,0.23299971581047837,0.9162090508095957
579,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(CC)c2)=NO1,25,370.4460000000001,0.5294117647058824,414.043015811739,0.2864801796589173,0.8684688004614225
580,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(Br)c2)=NO1,24,419.272,0.4666666666666667,412.33742566162346,0.24502001865805254,0.902196482636553
581,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(Br)c2)=NO1,25,435.315,0.5,433.65772565585416,0.4864092493764771,0.7442099298729501
582,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(Br)c2)=NO1,24,421.288,0.4666666666666667,423.65772565585416,0.1928542621031,0.9361246724578236
583,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(Cl)c2)=NO1,24,374.821,0.4666666666666667,412.33742566162346,0.17619548039793168,0.9152014135687678
584,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(Cl)c2)=NO1,25,390.864,0.5,433.65772565585416,0.25424368069421655,0.9247175311712326
585,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(Cl)c2)=NO1,24,376.8370000000001,0.4666666666666667,423.65772565585416,0.2717697926847366,0.9211136437818893
586,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cccc(C#N)c2)=NO1,24,347.396,0.4375,396.0917121660524,0.35902447703171875,0.7744003002673157
587,CCOC1(C(=O)NCCS(=O)CC)CC(c2cccc(C#N)c2)=NO1,25,363.439,0.4705882352941176,417.4120121602831,0.1729244591708531,0.9363021494194
588,CCOC1(C(=O)NCCS(C)=O)CC(c2cccc(C#N)c2)=NO1,24,349.41200000000003,0.4375,407.4120121602831,0.5474885429757294,0.6183521112940396
589,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(F)c2)=NO1,24,358.366,0.4666666666666667,367.9678283153448,0.4542057486465324,0.7298776465737307
590,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(F)c2)=NO1,25,374.409,0.5,389.28812830957554,0.28256017061063177,0.832049821517865
591,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(F)c2)=NO1,24,360.382,0.4666666666666667,379.28812830957554,0.41146849365704435,0.7493955169419799
592,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cccc(OC(F)(F)F)c2)=NO1,27,406.382,0.5,431.0398457438929,0.16287979809697048,0.9411086930413962
593,CCOC1(C(=O)NCCS(=O)CC)CC(c2cccc(OC(F)(F)F)c2)=NO1,28,422.425,0.5294117647058824,452.3601457381236,0.2458294378971546,0.8824653562537407
594,CCOC1(C(=O)NCCS(C)=O)CC(c2cccc(OC(F)(F)F)c2)=NO1,27,408.398,0.5,442.3601457381236,0.28471572668087974,0.8050918944438682
595,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cccc(C(F)(F)F)c2)=NO1,26,390.383,0.5,396.69999574100825,0.1519623645748594,0.9612554961551671
596,CCOC1(C(=O)NCCS(=O)CC)CC(c2cccc(C(F)(F)F)c2)=NO1,27,406.426,0.5294117647058824,418.02029573523896,0.2966959635424311,0.8199552982643487
597,O=S(CC(F)(F)F)c1cncc(F)c1C(F)=C(F)c1ccc(Cl)cc1,25,399.74300000000005,0.1333333333333333,328.69794153516415,0.519661940324417,0.8275662289379314
598,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(SC(F)(F)F)cn1,27,426.407,0.25,407.39049407925216,0.18271830778140052,0.876567383378829
599,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(OC(F)(F)F)cn1,27,410.339,0.25,407.39049407925216,0.22728353122202608,0.9565439579089947
600,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)cn1,29,444.347,0.2941176470588235,402.6653539204828,0.1748325422310688,0.9420293816506793
601,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)F)cn1,26,394.34,0.25,373.0506440763675,0.23401320878075232,0.8429428394864912
602,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(CC(F)(F)F)c1,27,408.367,0.2941176470588235,379.0506440763675,0.22986612064327794,0.8983984084947049
603,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(SC(F)(F)F)c1,27,426.407,0.25,407.39049407925216,0.21025199881253728,0.8487938158473989
604,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(OC(F)(F)F)c1,27,410.339,0.25,407.39049407925216,0.29628504086077034,0.8955820766304936
605,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(C(=O)C(F)(F)F)c1,28,422.35,0.2352941176470588,404.2205690778098,0.17399408719715778,0.8949665757177804
606,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(C(F)(F)C(F)(F)F)c1,29,444.347,0.2941176470588235,402.6653539204828,0.2947944462072654,0.9072312074394597
607,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(C(F)(F)F)c1,26,394.34,0.25,373.0506440763675,0.22723960315283198,0.9254526951530223
608,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(CC(F)(F)F)nc1,27,408.367,0.2941176470588235,379.0506440763675,0.2086096421016092,0.9081658229956036
609,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(SC(F)(F)F)nc1,27,426.407,0.25,407.39049407925216,0.15994011973268477,0.9496015085528245
610,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(OC(F)(F)F)nc1,27,410.339,0.25,407.39049407925216,0.3443924581846243,0.955386706536925
611,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(=O)C(F)(F)F)nc1,28,422.35,0.2352941176470588,404.2205690778098,0.23206554732069182,0.943939989483807
612,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)nc1,29,444.347,0.2941176470588235,402.6653539204828,0.20615853290187644,0.8894788689051399
613,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)F)nc1,26,394.34,0.25,373.0506440763675,0.17599243579407298,0.9189145345476343
614,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1c(Cl)cc(C(F)(F)C(F)(F)F)cc1Cl,31,512.249,0.2777777777777778,375.1427263778371,0.26061533464275166,0.945894001743042
615,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1c(F)cc(C(F)(F)C(F)(F)F)cc1F,31,479.339,0.2777777777777778,375.1427263778371,0.2411002040724706,0.9520572721896473
616,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)c(C)c1,30,457.386,0.3157894736842105,381.8678665366064,0.23299233046582832,0.8604634989437443
617,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)c(Br)c1,30,522.255,0.2777777777777778,397.4825763807216,0.25745776551495,0.8416266821500694
618,CCS(=O)c1cncc(C)c1C1(c2ccc(OC(F)(F)C(F)(F)F)cc2Cl)CSC1,30,485.9270000000001,0.4210526315789473,386.148221852703,0.4029670755858497,0.8723414719255751
619,CCCS(=O)c1cncc(C)c1C1(c2cccc(SCC(F)(F)F)c2)CSC1,28,445.59700000000015,0.45,340.0887271659148,0.31444935096323307,0.8654753001412631
620,CCS(=O)c1cncc(C)c1C1(c2ccc(OC(F)(F)C(F)(F)F)cc2F)CSC1,30,469.4720000000001,0.4210526315789473,386.148221852703,0.29183072771172575,0.9777900286745572
621,CCCS(=O)c1cncc(C)c1C1(c2cccc(SC(C)C)c2)CSC1,26,405.65400000000017,0.4761904761904761,320.0065124026265,0.3906978874556834,0.9017033069684108
622,CCS(=O)c1cncc(C)c1C1(c2cccc(OC(F)(F)C(F)(F)F)c2)CSC1,29,451.4820000000001,0.4210526315789473,363.7034370100301,0.22174105676155198,0.959830012631456
623,CCCS(=O)c1cncc(C)c1C1(c2cccc(OC(C)(C)C(=O)OCC)c2)CSC1,31,461.64900000000034,0.5,389.1764374040689,0.26031042785091385,0.9195817459433264
624,CCS(=O)c1cncc(C)c1C1(c2cccc(C(F)(F)C(F)(F)C(F)(F)F)c2)CSC1,31,485.49000000000007,0.45,354.9782968512607,0.24536602571977498,0.9597505855032805
625,CCCS(=O)c1cncc(C)c1C1(c2cccc(OCOC)c2)CSC1,26,391.5580000000002,0.45,334.0065124026265,0.4206800482318767,0.8385750504554
626,CCS(=O)c1cncc(C)c1C1(c2cccc(C(F)(F)C(F)(F)F)c2)CSC1,28,435.48300000000006,0.4210526315789473,325.36358700714544,0.3120404849834412,0.9414946935011471
627,CCCS(=O)c1cncc(C)c1C1(c2cccc(OC(C)(C)C)c2)CSC1,27,403.6130000000002,0.5,322.6666623997419,0.5756580211481397,0.891999368982422
628,CCS(=O)c1cncc(C)c1C1(c2cccc(S(=O)(=O)C(F)(F)F)c2)CSC1,28,449.5410000000001,0.3888888888888889,355.18346467096296,0.3801668387030568,0.909623538369651
629,CCCS(=O)c1cncc(C)c1C1(c2cccc(OC(C)C)c2)CSC1,26,389.5860000000002,0.4761904761904761,320.0065124026265,0.4240050290380716,0.8819789060759953
630,CCS(=O)c1cncc(C)c1C1(c2cccc(S(=O)C(F)(F)F)c2)CSC1,27,433.5420000000001,0.3888888888888889,394.9188021644725,0.22260197295504403,0.9222149238380217
631,CCCS(=O)c1cncc(C)c1C1(c2cccc([Si](C)(C)C)c2)CSC1,26,403.6890000000002,0.4761904761904761,311.32681239685724,0.2781116048391248,0.8959531875033202
632,CCS(=O)c1cncc(C)c1C1(c2cccc(SC(F)(F)F)c2)CSC1,26,417.54300000000006,0.3888888888888889,330.0887271659148,0.2541836802922544,0.950535812573851
633,CCCS(=O)c1cncc(C)c1C1(c2cccc(C(C)(C)CC)c2)CSC1,27,401.64100000000025,0.5217391304347826,299.32681239685724,0.3657495137170894,0.9044964229924051
634,CCS(=O)c1cncc(C)c1C1(c2ccc(C(F)(F)F)cc2C)CSC1,26,399.5030000000001,0.4210526315789473,302.57895216158784,0.4284628255998127,0.8876368600588154
635,CCCS(=O)c1cncc(C)c1C1(c2cccc(C(C)(C)C)c2)CSC1,26,387.6140000000002,0.5,288.32681239685724,0.6202640599053252,0.8395786919620268
636,CCS(=O)c1cncc(C)c1C1(c2ccc(C(F)(F)F)cc2Cl)CSC1,26,419.9210000000001,0.3888888888888889,318.19366200570306,0.25235040022007016,0.9364616552090523
637,CCCS(=O)c1cncc(C)c1C1(c2cccc(C(C)CC)c2)CSC1,26,387.6140000000002,0.5,308.83658740118415,0.48512554797276236,0.795511600931224
638,CCS(=O)c1cncc(C)c1C1(c2ccc(C(F)(F)F)cc2F)CSC1,26,403.46600000000007,0.3888888888888889,318.19366200570306,0.36723364570035955,0.8518614462573759
639,CN(C(=O)C(F)(F)F)c1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,35,556.8090000000002,0.3684210526315789,432.45641503519965,0.23298880224388083,0.9558333124096747
640,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2cccc(SCC(F)(F)F)c2)C(F)(F)C1(F)F,33,545.8510000000002,0.3888888888888889,388.1849964629909,0.22416344352233292,0.8966667267913642
641,CC(C)Sc1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,31,505.9080000000001,0.4210526315789473,368.1027816997026,0.6571549940713101,0.7662290522817663
642,CCOC(=O)C(C)(C)Oc1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,36,561.9030000000002,0.4545454545454545,437.27270670114495,0.33414349515847774,0.7994480987317931
643,COCOc1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,31,491.81200000000007,0.3888888888888889,382.1027816997026,0.5391602850272224,0.7449501453813812
644,CC(C)(C)Oc1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,32,503.8670000000001,0.45,370.76293169681793,0.4882654658232784,0.6720112194378205
645,CC(C)Oc1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,31,489.84,0.4210526315789473,368.1027816997026,0.39048394233554373,0.8926624187154463
646,C[Si](C)(C)c1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,31,503.943,0.4210526315789473,359.42308169393334,0.3864980401153514,0.9380102589044955
647,CCC(C)(C)c1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,32,501.895,0.4761904761904761,347.4230816939334,0.3077136571154589,0.9695623508648782
648,CC(C)(C)c1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,31,487.86800000000005,0.45,336.42308169393334,0.6808105872119394,0.7425121217868277
649,CCC(C)c1cccc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)c1,31,487.86800000000005,0.45,356.9328566982603,0.2940042726815351,0.9503840568977683
650,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2cccc(OC(F)(F)F)c2)C(F)(F)C1(F)F,32,515.7560000000001,0.3529411764705882,384.1849964629909,0.3585444850979811,0.9281793644100635
651,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2cccc(C(F)(F)F)c2)C(F)(F)C1(F)F,31,499.75700000000006,0.3529411764705882,349.84514646010626,0.27360571749161955,0.9412086358040946
652,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2c(Cl)cc(SC(F)(F)F)cc2Cl)C(F)(F)C1(F)F,34,600.7140000000002,0.3529411764705882,380.2899313027793,0.4818070577268666,0.8028073574420114
653,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2c(F)cc(SC(F)(F)F)cc2F)C(F)(F)C1(F)F,34,567.8040000000002,0.3529411764705882,380.2899313027793,0.3675388488913234,0.8438502724805544
654,Cc1cc(C2(c3c(Cl)cncc3S(=O)CC(F)(F)F)C(F)(F)C2(F)F)ccc1SC(F)(F)F,33,545.8510000000001,0.3888888888888889,391.01507146154864,0.44225974505840593,0.8359445303171156
655,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2ccc(SC(F)(F)F)c(Br)c2)C(F)(F)C1(F)F,33,610.7200000000003,0.3529411764705882,406.6297813056638,0.23861407250849784,0.9789614805680872
656,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2ccc(SC(F)(F)F)c(Cl)c2)C(F)(F)C1(F)F,33,566.2690000000002,0.3529411764705882,406.6297813056638,0.3614640631023153,0.9017752435861852
657,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2ccc(SC(F)(F)F)c(F)c2)C(F)(F)C1(F)F,33,549.8140000000002,0.3529411764705882,406.6297813056638,0.4549212268355948,0.8168820954766992
658,Cc1cc(SC(F)(F)F)ccc1C1(c2c(Cl)cncc2S(=O)CC(F)(F)F)C(F)(F)C1(F)F,33,545.8510000000002,0.3888888888888889,391.0150714615485,0.25419403052184736,0.9893660925131669
659,O=S(CC(F)(F)F)c1cncc(Cl)c1C1(c2ccc(SC(F)(F)F)cc2Cl)C(F)(F)C1(F)F,33,566.2690000000002,0.3529411764705882,406.6297813056638,0.4209350165136265,0.8865126755337052
660,CCS(=O)c1cncc(C)c1C1(c2cccc(Oc3ccccc3)c2)CC1,27,377.5090000000001,0.2608695652173913,318.42154990190545,0.15623970825994468,0.9274107529101109
661,CCS(=O)c1cncc(C)c1C1(c2cccc(C(F)(C(F)(F)F)C(F)(F)F)c2)CC1,30,453.42300000000006,0.45,320.61572677187564,0.2638958424808881,0.9168030490668052
662,CCS(=O)c1cncc(C)c1C1(c2cccc(N(C)C(=O)C(F)(F)F)c2)CC1,28,410.4610000000001,0.4,365.1902207366813,0.20311869036488944,0.9270765588831886
663,CCS(=O)c1cncc(C)c1C1(c2cccc(SCC(F)(F)F)c2)CC1,26,399.5030000000001,0.4210526315789473,320.9188021644725,0.20190125563147898,0.9194053611217264
664,CCS(=O)c1cncc(C)c1C1(c2cccc(SC(C)C)c2)CC1,24,359.5600000000001,0.45,300.8365874011842,0.3374196056795875,0.911976942060272
665,CCOC(=O)C(C)(C)Oc1cccc(C2(c3c(C)cncc3S(=O)CC)CC2)c1,29,415.5550000000002,0.4782608695652174,370.00651240262647,0.2590910313371117,0.8729323055002995
666,CCS(=O)c1cncc(C)c1C1(c2cccc(OCOC)c2)CC1,24,345.46400000000017,0.4210526315789473,314.8365874011842,0.3495762370369787,0.8258245279167656
667,CCS(=O)c1cncc(C)c1C1(c2cccc(OC(C)(C)C)c2)CC1,25,357.5190000000002,0.4761904761904761,303.4967373982996,0.29047962798734867,0.8992645172927337
668,CCS(=O)c1cncc(C)c1C1(c2cccc(OC(C)C)c2)CC1,24,343.49200000000013,0.45,300.8365874011842,0.5378029791985893,0.9294661270771558
669,CCS(=O)c1cncc(C)c1C1(c2cccc([Si](C)(C)C)c2)CC1,24,357.59500000000014,0.45,292.1568873954149,0.3467985164541275,0.9268563100502333
670,CCS(=O)c1cncc(C)c1C1(c2cccc(C(C)(C)CC)c2)CC1,25,355.5470000000002,0.5,280.1568873954149,0.4165823293556362,0.8839168926062092
671,CCS(=O)c1cncc(C)c1C1(c2cccc(C(C)(C)C)c2)CC1,24,341.5200000000001,0.4761904761904761,269.1568873954149,0.23957865487850427,0.924375968888168
672,CCC(C)c1cccc(C2(c3c(C)cncc3S(=O)CC)CC2)c1,24,341.5200000000001,0.4761904761904761,289.6666623997418,0.2860979357245747,0.9141809368800123
673,CCS(=O)c1cncc(C)c1C1(c2cccc(OC(F)(F)F)c2)CC1,25,369.4080000000001,0.3888888888888889,316.9188021644725,0.29758355958190774,0.8899265926134667
674,CCS(=O)c1cncc(C)c1C1(c2cccc(C(F)(F)F)c2)CC1,24,353.40900000000005,0.3888888888888889,282.57895216158784,0.3600797943892528,0.8419712621298738
675,CCS(=O)c1cncc(C)c1C1(c2c(Cl)cc(SC(F)(F)F)cc2Cl)CC1,27,454.3660000000001,0.3888888888888889,313.0237370042608,0.3533299620821085,0.9572291994382084
676,CCS(=O)c1cncc(C)c1C1(c2c(F)cc(SC(F)(F)F)cc2F)CC1,27,421.4560000000001,0.3888888888888889,313.0237370042608,0.3751192864333267,0.9249626441228472
677,CCS(=O)c1cncc(C)c1C1(c2ccc(SC(F)(F)F)c(C)c2)CC1,26,399.5030000000001,0.4210526315789473,323.74887716303016,0.305322949664171,0.9454097306144577
678,CCS(=O)c1cncc(C)c1C1(c2ccc(SC(F)(F)F)c(Br)c2)CC1,26,464.37200000000007,0.3888888888888889,339.3635870071454,0.36306553588070295,0.9726073799391916
679,CCS(=O)c1cncc(C)c1C1(c2ccc(SC(F)(F)F)c(Cl)c2)CC1,26,419.9210000000001,0.3888888888888889,339.3635870071454,0.2676147115831675,0.9205950724092875
680,CCS(=O)c1cncc(C)c1C1(c2ccc(SC(F)(F)F)c(F)c2)CC1,26,403.46600000000007,0.3888888888888889,339.3635870071454,0.28667460670157885,0.9115324168064325
681,O=C(C1CS(=O)C1)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)cc(C(F)(F)F)c4)(C(F)(F)F)C3)cc2)C1,38,579.946,0.4,470.46535177908765,0.11208237497090658,0.9594431065532238
682,CS(=O)CC(=O)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)cc(C(F)(F)F)c4)(C(F)(F)F)C3)cc2)C1,37,567.9350000000001,0.375,484.125501776203,0.08929738040325547,0.9681861045525414
683,O=C(CC1CS(=O)C1)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)cc2)C1,37,578.4110000000001,0.4,443.3181468541456,0.07821258309648538,0.9900891369302453
684,O=C(C1CS(=O)C1)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)cc2)C1,36,564.384,0.375,437.3181468541456,0.0909161821327304,0.9334457928714067
685,CS(=O)CC(=O)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)cc2)C1,35,552.3730000000002,0.3478260869565217,450.9782968512608,0.11026524040797635,0.9279116901123822
686,O=C(CC1CS(=O)C1)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)cc(Cl)c4)(C(F)(F)F)C3)cc2)C1,36,560.421,0.4,425.28839951075145,0.07129263688382036,0.9636615568175574
687,O=C(C1CS(=O)C1)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)cc(Cl)c4)(C(F)(F)F)C3)cc2)C1,35,546.3940000000001,0.375,419.2883995107514,0.07722733985959439,0.9803320304308573
688,CS(=O)CC(=O)N1CC(O)(c2ccc(C3=COC(c4cc(Cl)cc(Cl)c4)(C(F)(F)F)C3)cc2)C1,34,534.3830000000002,0.3478260869565217,432.9485495078668,0.08252578843760733,0.9544436804585983
