Number,SMILEs,NumAtoms,MW,FSP3,Cm
78,C/C=C/C/C(C)=C\*,0.09230769230769231,0.09219818667127258,0.4285714285714285,0.05819438650669981
79,*C(O)c1ccccc1,0.1076923076923077,0.1057964476574334,0.1428571428571428,0.11422537220310336
80,N#Cc1ccc(*)cc1,0.1076923076923077,0.10009670025987485,0.0,0.07249864266607031
81,Nc1ccc(*)cc1,0.09230769230769231,0.0887392490560078,0.0,0.058573383234145016
82,N#Cc1cccc(*)c1,0.1076923076923077,0.10009670025987485,0.0,0.10533585908791797
83,Nc1cccc(*)c1,0.09230769230769231,0.0887392490560078,0.0,0.09639729721398958
84,*CCCc1ccccc1,0.12307692307692308,0.11949470421197245,0.3333333333333333,0.057253287590799576
85,*c1ccc(Br)cc1,0.09230769230769231,0.1613280775056561,0.0,0.05978372162096303
86,*C(CO)CS(=O)(=O)O,0.1076923076923077,0.1421811987877811,1.0,0.14061737553002107
87,*c1cccc(Br)c1,0.09230769230769231,0.1613280775056561,0.0,0.0976076356008076
88,NC(=O)NCC*,0.07692307692307693,0.0830360927186182,0.6666666666666666,0.10110715498481145
89,CC(C)(C)c1ccc(*)cc1,0.13846153846153847,0.13543377054880526,0.4,0.05652402982233308
90,*c1cccc2ccccc12,0.13846153846153847,0.1285613478493567,0.0,0.11742360625546511
91,CNC(=O)CC*,0.07692307692307693,0.0819134152009173,0.75,0.09282442962550333
92,*Cc1ccccc1Br,0.1076923076923077,0.1772671438424889,0.1428571428571428,0.0976076356008076
93,Cc1cc(C)c(*)c(C)c1,0.12307692307692308,0.11949470421197247,0.3333333333333333,0.05381883989590083
94,O=C(O)c1cccc(*)c1,0.12307692307692308,0.12168551621007709,0.0,0.12095178827652905
95,CC(=O)c1ccc(*)cc1,0.12307692307692308,0.11944470642778332,0.125,0.08416270753874996
96,*C(CO)C(CO)S(=O)(=O)O,0.13846153846153847,0.17630014124374044,1.0,0.20069395986852143
97,NC(=O)c1ccc(*)cc1,0.12307692307692308,0.12056738394548425,0.0,0.10241882801405196
98,CCOc1ccccc1*,0.12307692307692308,0.12173551399426619,0.25,0.125938485834526
99,*C(=CS(=O)(=O)O)CO,0.1076923076923077,0.13989039122129823,0.3333333333333333,0.11982322070829832
100,O=[N+]([O-])c1ccc(*)cc1,0.12307692307692308,0.12280819372777801,0.0,0.09301595770061802
101,*c1cccc2cccnc12,0.13846153846153847,0.12968402536705767,0.0,0.15186618072193817
102,COc1ccc(*)cn1,0.1076923076923077,0.10691912517513436,0.1666666666666666,0.1479143164060067
103,NC(=O)NCCCCC*,0.12307692307692308,0.1308532917291166,0.8333333333333334,0.12354729399579767
104,*c1cccc(OCCO)c1,0.13846153846153847,0.1399153901133928,0.25,0.14485044282444828
105,O=[N+]([O-])c1cccc(*)c1,0.12307692307692308,0.12280819372777801,0.0,0.1308398716804626
106,N=C(NCC(=O)O)*,0.09230769230769231,0.09892516127126189,0.3333333333333333,0.12500580953273063
107,*c1ccc(Sc2ccccc2)cc1,0.18461538461538463,0.19458683081090733,0.0,0.11295432531850083
108,CC(C)=CCC(C(C)=CCO)*,0.15384615384615385,0.15819526180089752,0.6,0.125327334887328
109,CC(C)=CCCC(=CCO)C*,0.15384615384615385,0.15819526180089755,0.6,0.0916427538757454
110,CCCCCCCCCCCCc1ccc(*)cc1,0.26153846153846155,0.2629463012434678,0.6666666666666666,0.12758447002378942
