Number,SMILEs,NumAtoms,MW,FSP3,Bottcher
7357,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCCCC(S)CCS,34,518.7660000000003,0.4444444444444444,421.81353752812527
7358,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3Cc1ccc(-c2ccccc2)n1-c1ccccc1,43,587.7410000000002,0.16216216216216217,478.0849561003341
7359,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COc1cc(C3)c(I)cc1OC(C)=O,38,646.4990000000001,0.2413793103448276,496.2583223707982
7360,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)=CCC/C(C)=C/CCC(=O)C3,38,534.7180000000003,0.375,419.9639125209137
7361,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.C[C@H](CC5)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C=CCC[C@]4(C)[C@H]3CC(=O)[C@@]21C,49,680.9069999999999,0.5,635.8526375454327
7362,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C1SC(c2ccco2)N(NC(=O)c2ccncc2)C1=O,45,643.743,0.21212121212121213,675.7548747013889
7363,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C1SC(c2ccc([N+](=O)[O-])cc2)N(NC(=O)c2ccncc2)C1=O,49,698.7790000000001,0.2,679.3465932678283
7364,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C1SC(c2cccc([N+](=O)[O-])c2)N(NC(=O)c2ccncc2)C1=O,49,698.779,0.2,705.6864432707131
7365,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(O)(CCO)CC(=O)NCCC3,37,529.6550000000002,0.42857142857142855,501.2516249004631
7366,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC1SCCC(CCCC3)S1,35,530.7770000000003,0.4642857142857143,479.1729375396638
7367,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.C4c1ccc(C(=O)Cc2ccc(C(=O)Cc3ccccc3)cc2)cc1,49,668.8110000000003,0.16666666666666666,487.39850002884606
7368,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)C(=NOCC3)C(C)C,35,497.65700000000027,0.42857142857142855,410.5751810960074
7369,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COc1cccc(/C=N/OCC3)c1,37,519.6190000000003,0.2413793103448276,480.76465610610336
7370,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COc1ccccc1/C=N/OCC3,37,519.6190000000001,0.2413793103448276,480.7646561061034
7371,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CO/N=C/c1ccccc1Cl,36,524.0380000000002,0.21428571428571427,468.039515947334
7372,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CO/N=C/c1ccc(Cl)cc1,36,524.0380000000002,0.21428571428571427,441.69966594444946
7373,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CO/N=C/c1ccccc1,35,489.5930000000002,0.21428571428571427,423.6699186010554
7374,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCCCCCC/C=C\CC(O)/C=C/C=C\CCC3,44,618.8800000000002,0.4473684210526316,479.6631625353369
7375,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(=C(Cl)Cl)c1ccccc1,35,527.4690000000002,0.17857142857142858,385.9936598643079
7376,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cc(C)c(-c2cc(C)c(F)c([C@H](C4)NC(=O)[C@H](CCC(C)C)n3cc(CCN(C)C)c(C)cc3=O)c2)c(C)c1,65,902.1859999999995,0.3888888888888889,762.9938907266248
7377,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCC[C@H](C(=O)N[C@@H](C3)c1cc(-c2c(C)cc(C)cc2C)cc(C)c1F)n1cc(CCN(C)C)c(C(F)(F)F)cc1=O,66,928.1019999999997,0.36538461538461536,778.2460304913551
7378,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.COC1CN(CCc2cn([C@H](CC(C)C)C(=O)N[C@@H](C5)c3cc(-c4c(C)cc(F)cc4C)cc(C)c3F)c(=O)cc2C(F)(F)F)C1,70,988.1289999999999,0.3888888888888889,846.0502153455664
7379,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cc(C)c(-c2cc(C)c(F)c([C@H](C4)NC(=O)[C@@H](CC(C)C)n3cc(CCN(C)C)c(C(F)(F)F)c(F)c3=O)c2)c(C)c1,68,960.1189999999997,0.37735849056603776,801.8607403354705
7380,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.Cc1cc(-c2c(C)cccc2C)cc([C@H](C3)NC(=O)[C@@H](CC(C)C)n2cc(CCN(C)C)c(C(F)(F)F)c(F)c2=O)c1F,67,946.0919999999998,0.36538461538461536,795.4457028361916
7381,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cc(F)c(C#N)cc1-c1cc(C)c(F)c([C@H](C4)NC(=O)[C@@H](CC(C)C)n2cc(CCN3CCC3)c(C(F)(F)F)cc2=O)c1,69,969.0859999999996,0.3584905660377358,857.0143715295723
7382,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cc(C#N)c(F)cc1-c1cc(C)c(F)c([C@H](C4)NC(=O)[C@@H](CC(C)C)n2cc(CCN3CCC3)c(C(F)(F)F)cc2=O)c1,69,969.0859999999996,0.3584905660377358,857.0143715295723
7383,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.COc1cc(C)c(-c2cc(C)c(F)c([C@H](C5)NC(=O)[C@@H](CC(C)C)n3cc(CCN4CCC4)c(C(F)(F)F)cc3=O)c2)cc1C,69,970.1389999999996,0.3888888888888889,847.9257304971245
7384,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.Cc1cc(-c2cc(C)c(F)c([C@H](C5)NC(=O)[C@@H](CC(C)C)n3cc(CCN4CCC4)c(C(F)(F)F)cc3=O)c2)c(C)cc1F,68,958.1029999999996,0.37735849056603776,835.2005903383551
7385,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.COC1CN(CCc2cn([C@H](CC(C)C)C(=O)N[C@@H](C5)c3cc(-c4c(C)cc(C)cc4C)cc(C)c3F)c(=O)c(F)c2C)C1,68,948.1859999999997,0.4,834.4582255779513
7386,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cc(-c2c(C)cc(C3CC3)cc2C)cc([C@H](C4)NC(=O)[C@@H](CC(C)C)n2cc(CCN(C)C)c(C)c(F)c2=O)c1F,67,932.1869999999997,0.4,790.6086005707401
7387,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)C1CCCCC1,36,510.65200000000044,0.4482758620689655,412.13383752235603
7388,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)C1CCCC1,35,496.6250000000004,0.42857142857142855,409.13383752235603
7389,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)CCc1ccccc1,38,532.6580000000004,0.2903225806451613,427.8887250245196
7390,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)/C=C/c1ccccc1,38,530.6420000000003,0.22580645161290322,430.22857502740425
7391,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)c1cccc(C(F)(F)F)c1,40,572.6010000000005,0.26666666666666666,467.0656772928559
7392,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)c1ccc(Cl)cc1,37,539.0490000000003,0.2413793103448276,433.9184723679137
7393,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)c1cccc(Cl)c1,37,539.0490000000003,0.2413793103448276,460.2583223707982
7394,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCOC(=O)c1ccccc1Cl,37,539.0490000000003,0.2413793103448276,460.2583223707982
7395,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCCCCCCCCCCCCC(=O)NCCS,44,641.9400000000003,0.5555555555555556,490.08169989902086
7396,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(=O)SCCNC(=O)CCCCCCCCCCCCCC3,47,683.9769999999994,0.5526315789473685,544.4215499019053
7397,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)CCCSCC(COC(=O)CC3)SCCCN(C)C,46,690.9939999999998,0.5428571428571428,572.9182873002048
7398,Cc1oc2cc(OCCCS7(=O))ccc2c(=O)c1-c1ccccc1.C=C(C)[C@@H]1CC[C@]2(NCCN3CCC(S(C)(=O)=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CCC(C7)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,73,1033.538999999999,0.6666666666666666,905.8821998211179
7399,Cc1oc2cc(OCCCS7(=O))ccc2c(=O)c1-c1ccccc1.C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CCC(C7)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,71,1005.4849999999991,0.6557377049180327,868.4476123131851
7400,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC[N+]1=C(C=CC=C2N(CCCCC5)c3ccc4c(c3C2(C)C)CCCC4)C(C)(C)c2c1ccc1ccccc21,64,872.2079999999995,0.3684210526315789,718.696224675427
7401,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.CC1(C)C2=CC=CCC2N2CCC3OC4CC[N+]5=C(C4=CC3=C21)C(C)(C)C1=CC(C6)=CCC15,57,782.0389999999998,0.42857142857142855,789.2646497057158
7402,Cc1oc2cc(OCCCS7(=O))ccc2c(=O)c1-c1ccccc1.C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC(C7)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,70,991.4579999999992,0.65,862.4476123131851
7403,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COc1cc(/C=C/C=C(/C)C3)ccc1Cl,39,563.1150000000002,0.21875,467.42824737224055
7404,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCc1cc(C3)ccc1Nc1cc2c(cn1)ncn2C,44,606.748,0.22857142857142856,583.7977182461939
7405,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCCCCCCCCCCCCCOc1cc(CS)cc(CS)c1,50,737.1060000000002,0.5,486.7188000230769
7406,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCC(=O)n1cc(F)c(=O)[nH]c1=O,38,540.5690000000003,0.25925925925925924,548.6475283211139
7407,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCC(=O)n1cc(Br)c(=O)[nH]c1=O,38,601.4750000000003,0.25925925925925924,548.6475283211139
7408,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.Cc1cn(C(=O)CCC3)c(=O)[nH]c1=O,38,536.6060000000003,0.2857142857142857,533.0328184769986
7409,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCC(=O)n1ccc(=O)[nH]c1=O,37,522.5790000000003,0.25925925925925924,526.202743478441
7410,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CC(=O)n1cc(Br)c(=O)[nH]c1=O,37,587.4480000000002,0.23076923076923078,542.6475283211139
7411,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.Cc1cn(C(=O)CC3)c(=O)[nH]c1=O,37,522.5790000000003,0.25925925925925924,527.0328184769986
7412,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CC(=O)n1ccc(=O)[nH]c1=O,36,508.55200000000025,0.23076923076923078,520.202743478441
7413,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3[C@H](NC(=O)c1cc(O)n(-c2ccc(F)cc2F)n1)c1ccccc1Br,50,762.6290000000001,0.16216216216216217,712.3736854076434
7414,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccc(F)cc2F)n1)c1cccc2c1OCO2,52,727.7420000000001,0.18421052631578946,764.2687505678552
7415,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Oc2ccc(Cl)cc2)c1,55,774.2950000000001,0.13953488372093023,702.2390032244607
7416,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Cl)c1F,49,700.1880000000001,0.16216216216216217,664.0040880613647
7417,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1ccc(-c2cccc(F)c2)cc1,54,741.8410000000001,0.13953488372093023,671.8991532215761
7418,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.COc1cccc([C@H](C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c1OC,51,707.8050000000001,0.20512820512820512,689.4543683789037
7419,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Cl)c1Cl,49,716.643,0.16216216216216217,664.0040880613647
7420,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(Cl)c1,48,682.1980000000001,0.16216216216216217,641.5593032186918
7421,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc(F)c1,48,665.7430000000002,0.16216216216216217,641.5593032186918
7422,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.COc1cccc([C@H](C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c1,49,677.7790000000001,0.18421052631578946,654.2844433774613
7423,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1ccc(F)cc1,48,665.7430000000002,0.16216216216216217,615.219453215807
7424,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.COc1ccc(C(C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c(Cl)c1,50,712.2240000000002,0.18421052631578946,676.7292282201342
7425,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.COc1ccc(C(C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c(OC)c1,51,707.8050000000002,0.20512820512820512,689.4543683789037
7426,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.N#Cc1cccc([C@H](C4)NC(=O)c2cc(O)n(-c3ccccc3)n2)c1,49,672.7630000000001,0.15789473684210525,647.7583745657937
7427,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3[C@H](NC(=O)c1cc(O)n(-c2ccccc2)n1)c1ccccc1Br,48,726.6490000000001,0.16216216216216217,641.5593032186918
7428,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccccc2)n1)c1cccc2c1OCO2,50,691.7620000000001,0.18421052631578946,693.4543683789036
7429,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.COc1cccc(-c2ccc(C(C5)NC(=O)c3cc(O)n(-c4ccccc4Cl)n3)cc2)c1,56,788.322,0.1590909090909091,732.9938907266244
7430,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.COc1cccc(-c2ccc(C(C5)NC(=O)c3cc(O)n(-c4ccccc4F)n3)cc2)c1,56,771.8670000000001,0.1590909090909091,732.9938907266244
7431,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccncc2)n1)c1ccc(-c2ccccc2)cc1,53,724.839,0.14285714285714285,638.9282995672357
7432,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3C(NC(=O)c1cc(O)n(-c2ccccc2F)n1)c1ccc(-c2ccccc2)cc1,54,741.8410000000001,0.13953488372093023,675.8991532215761
7433,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C)OC(=O)N1CCC(C(=O)NCCCCCCCCCC3)CC1,50,708.9619999999994,0.575,560.2190372857817
7434,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.Cc1cn([C@H]2C[C@H](NC(=O)CCC3)[C@@H](CO)O2)c(=O)[nH]c1=O,46,651.7380000000002,0.3939393939393939,734.3987308911635
7435,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cn([C@H]2C[C@H](NC(=O)CCC4)[C@@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]c1=O,65,894.0590000000001,0.2692307692307692,819.9656496523418
7436,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cn([C@H]2C[C@H](NC(=O)CC4)[C@@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]c1=O,64,880.0320000000002,0.2549019607843137,813.9656496523418
7437,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.Cc1cn([C@H]2C[C@H](NC(=O)C3)[C@@H](CO)O2)c(=O)[nH]c1=O,44,623.6840000000002,0.3548387096774194,722.3987308911635
7438,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1N2C(=O)CCC3,53,735.9469999999997,0.3488372093023256,541.5588872886657
7439,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCCCCc1ccccc1,50,700.9859999999998,0.47619047619047616,549.4836997922718
7440,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCCCc1ccccc1,49,686.9589999999998,0.4634146341463415,543.4836997922718
7441,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCc1ccccc1,47,658.905,0.4358974358974359,531.4836997922718
7442,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCc1ccccc1,46,644.878,0.42105263157894735,525.4836997922718
7443,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCCc1ccccc1,45,630.8510000000001,0.40540540540540543,519.4836997922718
7444,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCc1ccccc1,44,616.8240000000002,0.3888888888888889,513.4836997922718
7445,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCCCCCC=Cc1ccsc1,38,548.7700000000003,0.34375,438.98346252956765
7446,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCCc1ccsc1,47,678.9609999999999,0.47368421052631576,573.7483622987625
7447,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCCCCCC=Cc1cccc(F)c1F,41,578.7210000000005,0.3235294117647059,469.5331822120288
7448,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C[C@@H](C3)NC(=O)CCCCCCCCCc1cccc(F)c1F,50,708.9119999999999,0.45,604.2980819812234
7449,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCCCCCC=Cc1cccc(F)c1,40,560.7310000000004,0.3235294117647059,447.0883973693559
7450,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)cc1)c1c[nH]c2c(C)cc(Cl)cc12,58,833.8779999999999,0.25,659.8078569855501
7451,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)cc1)c1c[nH]c2ccc(C)cc12,57,799.433,0.25,637.3630721428772
7452,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1cccc(Cl)c1)c1c[nH]c2c(Cl)cc(Cl)cc12,58,854.2959999999999,0.23404255319148937,701.76241683255
7453,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)cc1)c1c[nH]c2ccc(SC)cc12,58,831.5,0.25,665.7029221457618
7454,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)cc1)c1c[nH]c2ccc(C#N)cc12,58,810.4159999999999,0.22916666666666666,659.1768533340942
7455,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(F)c(F)c1)c1c[nH]c2c(Cl)cc(Cl)cc12,59,855.831,0.23404255319148937,724.2072016752229
7456,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)c(Cl)c1)c1c[nH]c2c(F)cccc12,58,837.841,0.23404255319148937,701.76241683255
7457,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(F)c(F)c1)c1c[nH]c2c(F)cc(F)cc12,59,822.9210000000002,0.23404255319148937,724.2072016752229
7458,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(F)c(F)c1)c1c[nH]c2c(Cl)c(Cl)ccc12,59,855.831,0.23404255319148937,724.2072016752229
7459,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(F)c(F)c1)c1c[nH]c2c(Cl)cccc12,58,821.3860000000001,0.23404255319148937,701.76241683255
7460,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)c(Cl)c1)c1c[nH]c2c(Cl)cccc12,58,854.2959999999999,0.23404255319148937,701.76241683255
7461,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)c(Cl)c1)c1c[nH]c2c(F)cc(C)cc12,59,851.8679999999999,0.25,708.5924918311077
7462,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)c(Cl)c1)c1c[nH]c2c(Cl)cc(Cl)cc12,59,888.7409999999999,0.23404255319148937,724.2072016752229
7463,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(OC(F)(F)F)cc1)c1c[nH]c2c(F)cc(C)cc12,62,866.9740000000002,0.2653061224489796,700.9550619104923
7464,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(OC(F)(F)F)cc1)c1c[nH]c2c(Cl)c(Cl)ccc12,62,903.8470000000001,0.25,716.5697717546075
7465,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1cccc(C(F)(F)F)c1)c1c[nH]c2c(F)cc(C)cc12,61,850.9750000000001,0.2653061224489796,692.9550619104924
7466,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1cccc(OC(F)(F)F)c1)c1c[nH]c2c(F)cc(F)cc12,62,870.9370000000002,0.25,742.9096217574922
7467,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1cccc(OC(F)(F)F)c1)c1c[nH]c2c(Cl)c(Cl)ccc12,62,903.8470000000001,0.25,742.9096217574922
7468,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1cccc(OC(F)(F)F)c1)c1c[nH]c2c(Cl)cc(Cl)cc12,62,903.8470000000001,0.25,742.9096217574922
7469,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCC(c1ccc(C(=O)NCC3)cc1)C(c1ccc(Cl)c(Cl)c1)c1c[nH]c2c(F)cc(F)cc12,59,855.831,0.23404255319148937,724.2072016752229
7470,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCN1C(N(C)C)=Nc2ccccc2C1C3,40,557.7160000000001,0.3125,530.8498558695289
7471,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CN(C)C1=Nc2ccccc2C(C3)N1c1ccccc1,44,605.7600000000001,0.2222222222222222,550.7746683731344
7472,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C3)c1ccc(O)cc1O,35,492.5930000000002,0.25,441.8135375281253
7473,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CCCCCCNC(=O)c1cc(F)cc(F)c1O,43,611.7070000000004,0.3333333333333333,539.6509695901356
7474,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3CNS(=O)(=O)c1ccc(Cl)s1,36,566.1220000000002,0.24,502.8695909458915
7475,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CCN1c2ncc(CCOc3ccc(C4)cc3C)cc2C(=O)N(C)c2cccnc21,54,742.8979999999999,0.2558139534883721,715.8009744475069
