Number,SMILEs,MW,FSP3,Cm
5490,C1=CC(=C(C(=C1)*)Cl)C(F)(F)F,179.54799999999994,0.1428571428571428,117.16125945873014
5491,C1C(C=C(C=C1*)S)*,110.18099999999995,0.3333333333333333,127.75874470121124
5492,C1=CC2=C(N=C1)OC(=N2)CC*,147.15699999999995,0.25,193.8893846176372
5493,C1=CC(=CC=C1C(*)S(=O)(=O)N)SCCO,246.33299999999997,0.3333333333333333,206.82699106417851
5495,CC(C*)C1=C2C=CC=CC2=NN1,159.212,0.3,158.71945961619488
5496,C1=CC(=CC=C1NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])*,258.213,0.0,223.29488437529375
5497,C1CCN(C1)CC2=CC(=CC=C2)C3=CC=C(C=C3)*,236.338,0.2941176470588235,142.26182223520314
5498,C(C(CBr)*)Br,200.881,1.0,37.569269691115046
5499,C[C@H](C(=O)N1CCN(CC1)C2=CC=C(C=C2)*)N3CCCC4=C3C=CC(=C4)F,366.46000000000015,0.4090909090909091,329.9649880440576
5500,CC1=NC2=CC(=NN2C(=C1)C(CNCC3=NC4=CC(=NN4C(=C3)[C@@H](CN)O)C5CCC(CC5)C(F)(F)F)*)C6CCC(CC6)C(F)(F)F,665.7070000000001,0.625,613.0314696588813
5501,C1=CC(=CC(=C1)Cl)C2=NN3C=C(C=CC3=C2C4=NC(=NC=C4)*)C(F)(F)F,373.745,0.0555555555555555,352.8446901912222
5503,CCCCC1=CC(=C(C2=CC=CC=C21)*)CCCC,239.38199999999995,0.4444444444444444,153.46433485132675
5505,C1=CC2=C(C(=C(C=C2)*)O)N=C1,144.15299999999996,0.0,153.43174723664544
5507,CC(CCS(=O)(=O)N)*,136.19599999999997,1.0,123.46759105264
5508,CC(C)(C)OC(=O)C(C)(N)*,144.19399999999996,0.8571428571428571,172.76834103821687
5509,C1=CC(=CC=C1C2=NN=CS2)*,161.209,0.0,147.05930961907953
5510,CC1=NC(=CS1)*,98.14999999999998,0.25,123.92197223231857
5511,CC(C)(C(C(F)F)F)*,125.113,1.0,100.20352954388416
5512,C1=CC=C(C(=C1)C2=CC(=C(C=C2)Cl)[N+](=O)[O-])*,232.646,0.0,189.69031327053537
5513,CC1=C(C(=NC=N1)C2CC2)C3=NC=C4C(=N3)N(C(=O)C(=N4)NCC5=CC=C(C=C5)*)CC6CCC6,452.54200000000026,0.3846153846153846,442.0109027224671
5514,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)*,279.75,0.0588235294117647,229.0138694660793
5517,C1CN(C(=O)[C@]1(C(=O)NCC2=CC(=CC(=C2)Cl)F)O)C3=CC(=CC=C3)*,361.78,0.2222222222222222,397.2724354999695
5519,C1=CC(=C(C=C1C(F)(F)F)CC(=O)NC2=CC(=C(C=C2C(F)(F)F)N3C=C(C=N3)C#N)*)Cl,471.768,0.15,393.9431987618512
5520,CCOC(=O)C(=O)C(C1=CC=CC=C1)*,191.206,0.2727272727272727,165.23877236214412
5521,CC1=CC2=C(C=C1C)N=C(N2)C(CNC(=O)C3=C(C=C(C=C3Cl)C4=C(NN=C4)CC*)Cl)C5=CC=CC=C5,531.4670000000003,0.2068965517241379,414.80181910833386
5522,CNC1CCCN(C1)CCC*,155.265,1.0,155.36331580596962
5523,CC(=O)N1CCC(CC1)CN2C3=C(C=C(C=C3)*)N=C2C(C)(C)C,312.43700000000007,0.5789473684210527,271.16080318984604
5524,C1=CC=C(C=C1)CC(C(F)(F)F)*,173.15699999999995,0.3333333333333333,104.98113712254764
5525,CC1=C(C(CCC1)(C)C)C=CC(=CC*)C,203.349,0.6,111.12448484844214
5526,COC(=O)N[C@@H](C1=CC=CC=C1)C(=O)N2C[C@H](C[C@H]2C3=NC=C(N3)C4=CC=C(C=C4)C5=CC=C(C=C5)C6=CN=C(N6)[C@@H]7C[C@@H](CN7C(=O)[C@H](C8=CC=CC=C8)NC(=O)OC)*)S(=O)C,868.0089999999999,0.2765957446808511,960.7590213581368
5527,COC(=O)C1=CC(=CC(=C1)*)C(F)(F)F,203.13899999999995,0.2222222222222222,149.05632461894191
5528,C1=CC=C(C=C1)CC(=O)OCCCCC(C(F)(F)*)(F)F,291.2639999999999,0.5,184.27871704027825
5529,CCOC1=CC=CC(=C1)C*,135.18599999999995,0.3333333333333333,110.63425985276908
5530,CC1=C(C=CC=C1Cl)C2=CC(=NC(=N2)N)NCCNC3=CN=C(C=C3)C*,367.86400000000015,0.2105263157894736,352.6907877959448
5531,C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)C*)C(=O)N,444.4580000000002,0.1818181818181818,442.3179617864366
5532,CC1=C(N(C=N1)*)C,95.125,0.4,122.74413758991058
5533,CC(C)OCCOCCN*,146.21,1.0,118.56582842209328
5534,CC(=O)OC1=CC=CC2=C1C=CC=C2*,185.202,0.0833333333333333,168.14403485709602
5535,C1C(CN1)(CNS(=O)(=O)C2=C(C(=C(C=C2)C3=C4C(=CC=C3)SC(=N4)N)C5=NNN=N5)*)O,457.5210000000001,0.2222222222222222,443.7231903429177
5536,CC1C(CCO1)*,85.126,1.0,125.9936598643076
5538,COC(=O)C1=C(C(=C(C=C1)C*)CC2=CCON2)Cl,266.70399999999995,0.3076923076923077,237.6903132705354
5539,CCC(C)C(C)OC(=O)C*,143.20599999999996,0.875,139.65380986142296
5540,CCN(CCC*)C1=CC=CC=C1C,176.283,0.5,139.73575342353556
5542,C1COC[C@H]1*,71.09899999999999,1.0,92.97410985565372
5544,CC(C)[C@@H](C(=O)C(F)(F)F)NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](COC)NS(=O)(=O)C2=CC=C(S2)Cl)C(C3=CC=C(C=C3)OC)*,667.1480000000001,0.5185185185185185,656.4685090461586
5545,CC(C)(C)OC(=O)N(C)C1=CC(=C(C2=C1NC3=C2C(=NC(=N3)*)*)F)F,332.30999999999995,0.3125,394.1227201002988
5546,CC1=CC2=C(C(=C1)Br)N=CN(C2=O)N(C3=C(C=CC(=C3)Cl)*)C(=O)OC(C)(C)C,463.7390000000002,0.25,395.2235540779475
5547,C1=CC=C(C=C1)S(=O)(=O)C*,155.19799999999995,0.1428571428571428,96.97410985565368
5548,C[C@@H]1CCC(C=C1)*,95.16499999999998,0.7142857142857143,98.48388485998063
5550,CCC1CC(C(C1)*)CO,127.20699999999998,1.0,128.82373486286528
5551,CN1C2=CC(=NC=C2C(=C1C3=CC=C(C=C3)F)C4=CC=NC=C4)*,302.332,0.0526315789473684,259.4715068470714
5552,COC1=CC=CC(=C1N)C*,136.17399999999998,0.25,122.1081910411015
5553,CN1C2=C3C(=C(C=C2)NC4=CC=CC=C4*)C(=O)C5=CC=CC=C5C3=C(C1=O)C(=O)C6=CC=CC=C6,455.4930000000002,0.0333333333333333,417.4776033196718
5554,CCOC1=C(C=CC(=C1)C#N)*,146.16899999999998,0.2222222222222222,139.2781160425438
5555,C1=C(C(=CC(=C1F)*)F)F,131.076,0.0,132.79868937934546
5558,COC(=O)C1=CC(=CC(=C1C=C)C=C)*,187.218,0.0833333333333333,149.8041848542114
5560,CC1=CC(=C(C=C1)C)COC2=CC=C(C=C2)*,211.284,0.2,139.8041848542114
5561,C1=CC(=CC(=C1)OC(F)(F)F)C2=C(N=CC=C2)C3=CC(=C(C=C3)C*)F,346.30300000000005,0.1052631578947368,284.48807185558746
5562,CC(C)(C)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC3=CC=C(C=C3)*)(C(F)(F)F)C(F)(F)F,467.429,0.28,221.15808939088404
5564,C1=CC(=CC2=C1C=CN2)NC(=O)NC3=CC=C(C=C3)*,250.281,0.0,238.0071719957444
5565,CCOC(=O)C(C1=CC=CS1)*,169.225,0.375,175.1635848657499
